133,MM,0.014927073607372967,617739.0,19444.0,54409794.0
134,MN,0.30592698881002667,981618.0,2130.0,3278292.0
135,MO,0.0013136374976514687,793.0,6.0,649342.0
136,MP,0.23550567263755928,13155.0,40.0,57557.0
137,MQ,0.6126044262054815,219529.0,1036.0,375265.0
138,MR,0.015637272402713318,62778.0,993.0,4649660.0
139,MS,0.28125625125025006,1326.0,8.0,4999.0
140,MT,0.24795009309930524,114348.0,803.0,493559.0
141,MU,0.21323638685388124,260947.0,1024.0,1271767.0
142,MV,0.34788416071276607,184966.0,308.0,540542.0
143,MW,0.005990186594793349,87842.0,2675.0,19129955.0
144,MX,0.028996822859761736,2978564.0,23985.0,110991953.0
145,MY,0.1585248381584669,4813702.0,36299.0,32655400.0
146,MZ,0.008075523504952019,230184.0,2222.0,31255435.0
147,NC,0.27097876990868364,74222.0,314.0,285491.0
148,NE,0.0005167178124213542,9388.0,312.0,24206636.0
149,NG,0.0014366818344309577,264617.0,3154.0,206139587.0
150,NI,0.002631120525245926,14990.0,244.0,6624554.0
151,NL,0.4992125117671902,8401272.0,22620.0,17282163.0
152,NO,0.2818170523244946,1461201.0,4038.0,5328212.0
153,NP,0.03841433145319144,999121.0,12015.0,29136808.0
154,NR,0.4264352962894591,4610.0,1.0,10834.0
155,NU,0.048207663782447466,78.0,0.0,1618.0
156,NZ,0.3680309516358915,1745181.0,2955.0,4822233.0
157,OM,0.08699939020354355,397993.0,4628.0,5106622.0
158,PA,0.2477778643023217,984234.0,8487.0,4314768.0
159,PE,0.21405509599044092,4127612.0,216173.0,29381884.0
160,PF,0.295716686127645,76578.0,649.0,280904.0
161,PG,0.005764037595952265,44931.0,664.0,8947027.0
162,PH,0.044916600384932344,3911487.0,62416.0,100979303.0
163,PK,0.008541555025737856,1583784.0,30298.0,220892331.0
164,PL,,,,37972812.0
165,PN,0.08,4.0,0.0,50.0
166,PR,0.34762587212147483,943972.0,5053.0,2860840.0
167,PS,0.14894648858277781,702768.0,5707.0,5101416.0
168,PT,0.5547448153414689,5451460.0,24944.0,10276617.0
169,PW,0.3034490382489498,5430.0,6.0,18092.0
170,PY,0.1277395258064109,715806.0,19530.0,7132530.0
171,QA,0.15456776325380242,438499.0,682.0,2881060.0
172,RE,0.5399962917789185,474623.0,884.0,895308.0
173,RO,0.20170328731299117,3247140.0,66882.0,19414458.0
174,RS,0.3580217537527119,2324719.0,16846.0,6963764.0
175,RU,0.16529525651446547,20265004.0,385727.0,145934460.0
176,RW,0.011359761103299058,132474.0,1466.0,12952209.0
177,SA,0.026082968605584664,814829.0,9322.0,34813867.0
178,SB,0.033592573935982806,21544.0,153.0,686878.0
179,SC,0.4885906040268456,46358.0,169.0,98340.0
180,SD,0.0025743872719976245,63275.0,4961.0,43849269.0
181,SE,,2578521.0,,10230185.0
182,SG,0.3218970238155267,1867168.0,1604.0,5850343.0
183,SH,0.0,0.0,0.0,6071.0
184,SI,0.5917003538839776,1149364.0,8191.0,2080908.0
185,SK,0.37476976549150975,1838393.0,20426.0,5450421.0
186,SL,0.0011281204615528298,7749.0,125.0,7976985.0
187,SM,0.6403441569921622,20552.0,118.0,33938.0
188,SN,0.006444723550564294,88230.0,1968.0,16743930.0
189,SO,0.002567573000787317,27197.0,1361.0,15893219.0
190,SR,0.1618010548314622,81078.0,1384.0,586634.0
191,SS,0.0017116726695813344,17780.0,138.0,11193729.0
192,ST,0.031652529419011595,6177.0,76.0,219161.0
193,SV,0.03762834361747346,201785.0,4228.0,6486201.0
194,SX,0.2734247469800849,10855.0,87.0,42882.0
195,SY,0.005075638017475573,57197.0,3163.0,17500657.0
196,SZ,0.07550139463041432,73374.0,1422.0,1160164.0
197,TC,0.17407923963014618,6380.0,36.0,38718.0
198,TD,0.0005776258033141524,7558.0,193.0,16425859.0
199,TG,0.005015016785171069,38678.0,284.0,8278736.0
200,TH,0.07160712858677405,4672146.0,32603.0,69799978.0
201,TJ,0.0019958811622411495,17786.0,125.0,9537642.0
202,TK,0.0,0.0,0.0,1350.0
203,TL,0.018671280192833664,23237.0,138.0,1318442.0
204,TM,0.0,0.0,0.0,6031187.0
205,TN,0.12163799523768346,1145163.0,29243.0,11818618.0
206,TO,0.15423332734136258,16182.0,12.0,105697.0
207,TR,0.21783190703093788,16852382.0,101068.0,82003882.0
208,TT,0.15957730346247315,181567.0,4176.0,1399491.0
209,TV,0.0016960651289009499,20.0,0.0,11792.0
210,TW,0.2499909412588396,5849748.0,10423.0,23816775.0
211,TZ,0.0007985875699073829,39253.0,845.0,59734213.0
212,UA,0.14144558211883868,5096397.0,108955.0,43733759.0
213,UG,0.004487899258870598,169001.0,3628.0,45741000.0
214,US,0.30964237273909173,92440495.0,1005195.0,331002647.0
215,UY,0.30441828042330327,982846.0,7462.0,3473727.0
216,UZ,0.007779570703200875,244006.0,1637.0,33469199.0
217,VA,0.032138442521631644,26.0,0.0,809.0
218,VC,0.0955951941016882,9446.0,116.0,110947.0
219,VE,0.0211690887128308,543873.0,5809.0,28435943.0
220,VG,0.2627575486986143,7305.0,64.0,30237.0
221,VI,0.23174971031286212,22970.0,123.0,104423.0
222,VN,0.12204157523024554,11448034.0,43132.0,97338583.0
223,VU,0.03926745889630474,11921.0,14.0,307150.0
224,WF,0.07389293971189756,761.0,7.0,11246.0
225,WS,0.08154326898845825,15889.0,29.0,198410.0
226,XK,0.16134258939638388,271921.0,3189.0,1883018.0
227,YE,0.0011225788212473103,11932.0,2155.0,29825968.0
228,YT,0.1540652388265955,40161.0,187.0,272813.0
229,ZA,0.08491632507816309,4014986.0,102129.0,59308690.0
230,ZM,0.020311134339094372,333229.0,4017.0,18383956.0
231,ZW,0.021052313585338878,256939.0,5596.0,14862927.0
