2021-06-17,386078,9061,548466,7903295
2021-06-18,390761,8952,458246,7412447
2021-06-19,348359,8471,494879,6178270
2021-06-20,278662,6968,469451,6280108
2021-06-21,326167,7148,467208,7084590
2021-06-22,408964,8397,501508,7725035
2021-06-23,440733,8672,533289,7741414
2021-06-24,404060,8383,532086,7578736
2021-06-25,404020,8596,464877,7600564
2021-06-26,359111,7702,472222,6860677
2021-06-27,298720,6149,461483,7204388
2021-06-28,363224,6400,464722,7429538
2021-06-29,421460,8671,512406,7627110
2021-06-30,405568,9064,544068,8015920
2021-07-01,436094,8005,517270,8405891
2021-07-02,428292,8062,514901,7645325
2021-07-03,377938,7670,499516,6371681
2021-07-04,324952,6336,481598,6596845
2021-07-05,391121,6922,489231,7394441
2021-07-06,476266,8174,521412,7815681
2021-07-07,487747,8544,554050,8065769
2021-07-08,494809,8731,542080,8138189
2021-07-09,484590,8144,526456,7976086
2021-07-10,429572,7460,514122,6855595
2021-07-11,379910,7808,508347,6669882
2021-07-12,474586,7487,513017,7780683
2021-07-13,539932,8116,522448,8035403
2021-07-14,577588,8246,540693,8436304
2021-07-15,577273,8463,529617,9092074
2021-07-16,557064,8304,508040,8113449
2021-07-17,480794,7499,486030,7152691
2021-07-18,436401,7060,478393,6301587
2021-07-19,499587,20004,493232,7538585
2021-07-20,519561,8331,493845,7428549
2021-07-21,551359,8713,511725,7540029
2021-07-22,590790,8968,539879,7734316
2021-07-23,634855,9022,588101,7093579
2021-07-24,510687,8758,472921,6541854
2021-07-25,449761,7942,465105,6027541
2021-07-26,557613,8467,515145,7536493
2021-07-27,647337,10259,552106,7831759
2021-07-28,669935,10139,542091,8197039
2021-07-29,648860,9806,514868,8380270
2021-07-30,634331,9242,498326,7977601
2021-07-31,558590,8827,492569,6777339
2021-08-01,497328,9532,493909,6255840
2021-08-02,587290,9290,505346,7684833
2021-08-03,663149,9974,528044,7970328
2021-08-04,725752,10844,526905,8092125
2021-08-05,694429,10521,519302,8263156
2021-08-06,663087,9802,523326,7977964
2021-08-07,612262,10186,513685,7075488
2021-08-08,523218,8575,501297,6861510
2021-08-09,587257,9403,517613,8130700
2021-08-10,689347,11163,574053,8583740
2021-08-11,711668,10319,560663,9324145
2021-08-12,716643,10505,547013,9340244
2021-08-13,674686,10071,512945,8763578
2021-08-14,608157,10413,505029,7190700
2021-08-15,538292,8872,499897,6562213
2021-08-16,608744,9466,509356,8522024
2021-08-17,729884,10808,537423,9064687
2021-08-18,727495,10751,535356,9133915
2021-08-19,716509,10551,521367,9621905
2021-08-20,671500,9905,503559,8506782
2021-08-21,588934,11092,496808,7164611
2021-08-22,542789,8719,493637,6805459
2021-08-23,610658,9638,509537,9383003
2021-08-24,715950,11129,541484,9293834
2021-08-25,722031,10645,539847,9609452
2021-08-26,729374,10817,524924,9666411
2021-08-27,672044,10105,501456,8888416
2021-08-28,578746,9218,493703,7491199
2021-08-29,504728,9570,491055,7272045
2021-08-30,558845,8565,501750,8641843
2021-08-31,671176,10420,519383,9277993
