,date,stringency_index,new_confirmed,new_deceased,population,covid_severity
313,2020-11-09,9854.17999999999,532825.0,8539.0,7756777743.0,7.969997600587433e-05
314,2020-11-10,9833.30999999999,605428.0,9317.0,7756777743.0,9.006291312529103e-05
315,2020-11-11,9835.619999999999,646210.0,9593.0,7756777743.0,9.56763265093852e-05
316,2020-11-12,9904.149999999994,639345.0,10046.0,7756777743.0,9.537529944926256e-05
317,2020-11-13,9909.699999999997,628519.0,9369.0,7756777743.0,9.310683171910499e-05
318,2020-11-14,9940.729999999996,559389.0,9926.0,7756777743.0,8.491270754720141e-05
319,2020-11-15,9966.189999999993,480665.0,8313.0,7756777743.0,7.268417617209533e-05
320,2020-11-16,9990.259999999997,531134.0,8978.0,7756777743.0,8.004792976830301e-05
321,2020-11-17,10003.24,647501.0,10747.0,7756777743.0,9.733049276567366e-05
322,2020-11-18,10001.849999999999,636633.0,11257.0,7756777743.0,9.658688502143924e-05
323,2020-11-19,10010.19,649984.0,11026.0,7756777743.0,9.801028535155233e-05
324,2020-11-20,10037.959999999997,645972.0,10518.0,7756777743.0,9.683814914999557e-05
325,2020-11-21,10052.79,558126.0,10110.0,7756777743.0,8.498709410552722e-05
326,2020-11-22,10046.32,469156.0,9226.0,7756777743.0,7.237747665345218e-05
327,2020-11-23,10050.950000000004,524821.0,10260.0,7756777743.0,8.088680903177968e-05
328,2020-11-24,10019.46,593320.0,11406.0,7756777743.0,9.119508427818054e-05
329,2020-11-25,10031.500000000004,644412.0,11685.0,7756777743.0,9.814152541459509e-05
330,2020-11-26,10036.130000000001,595955.0,11116.0,7756777743.0,9.116092060754563e-05
331,2020-11-27,10062.060000000001,592521.0,10556.0,7756777743.0,8.9996261737675e-05
332,2020-11-28,10099.099999999999,538916.0,10184.0,7756777743.0,8.260595072203037e-05
333,2020-11-29,10087.990000000002,463625.0,8818.0,7756777743.0,7.113843122525575e-05
334,2020-11-30,10121.310000000001,524420.0,10382.0,7756777743.0,8.099239411196831e-05
335,2020-12-01,10066.7,626358.0,12030.0,7756777743.0,9.625878486383235e-05
336,2020-12-02,10081.51,661666.0,12169.0,7756777743.0,0.0001009898731089632
337,2020-12-03,10098.179999999998,669937.0,12815.0,7756777743.0,0.00010288898643772833
338,2020-12-04,10115.769999999993,661005.0,11458.0,7756777743.0,9.998803958253364e-05
339,2020-12-05,10116.7,581954.0,10845.0,7756777743.0,8.900654664535745e-05
340,2020-12-06,10116.7,501669.0,9168.0,7756777743.0,7.649426342471393e-05
341,2020-12-07,10125.039999999997,554680.0,10713.0,7756777743.0,8.532022212409547e-05
342,2020-12-08,10127.360000000002,662601.0,11980.0,7756777743.0,0.00010086675497516572
343,2020-12-09,10118.090000000004,680454.0,12874.0,7756777743.0,0.00010432089545562219
344,2020-12-10,10120.860000000002,668808.0,12589.0,7756777743.0,0.00010245207821213706
345,2020-12-11,10129.650000000001,693101.0,12472.0,7756777743.0,0.00010543308408417807
346,2020-12-12,10140.290000000008,597939.0,11399.0,7756777743.0,9.178153913749441e-05
347,2020-12-13,10150.48,503124.0,9617.0,7756777743.0,7.726068992254224e-05
348,2020-12-14,10169.450000000008,585489.0,11011.0,7756777743.0,8.967628350931338e-05
349,2020-12-15,10135.230000000007,654128.0,13039.0,7756777743.0,0.00010113967758170946
350,2020-12-16,10171.319999999998,733990.0,13233.0,7756777743.0,0.00011168555148841267
351,2020-12-17,10162.989999999996,730248.0,13425.0,7756777743.0,0.00011145066013785874
352,2020-12-18,10193.53,689659.0,12294.0,7756777743.0,0.00010475986639340273
353,2020-12-19,10189.36,588577.0,11730.0,7756777743.0,9.100131825190032e-05
354,2020-12-20,10213.449999999997,514668.0,10015.0,7756777743.0,7.926203642418841e-05
355,2020-12-21,10287.539999999995,582798.0,11511.0,7756777743.0,8.997395866212844e-05
356,2020-12-22,10310.220000000003,668171.0,13164.0,7756777743.0,0.00010311124367612295
357,2020-12-23,10347.240000000002,679739.0,12419.0,7756777743.0,0.00010364213422583816
358,2020-12-24,10364.810000000001,612268.0,11504.0,7756777743.0,9.376419230992526e-05
359,2020-12-25,10371.290000000005,453323.0,9949.0,7756777743.0,7.126838209318021e-05
360,2020-12-26,10404.169999999996,441520.0,10007.0,7756777743.0,6.98215184119141e-05
361,2020-12-27,10422.700000000008,460952.0,10164.0,7756777743.0,7.252908599936405e-05
362,2020-12-28,10411.57,568523.0,12215.0,7756777743.0,8.904122599403967e-05
363,2020-12-29,10374.050000000007,739845.0,14431.0,7756777743.0,0.00011398483098189758
364,2020-12-30,10392.559999999996,756638.0,14003.0,7756777743.0,0.00011559800083342416
365,2020-12-31,10460.160000000002,671913.0,12748.0,7756777743.0,0.00010305735532017808
366,2021-01-01,10449.069999999994,542539.0,10925.0,7756777743.0,8.402831969604882e-05
367,2021-01-02,10463.410000000005,544161.0,11145.0,7756777743.0,8.45210500702624e-05
368,2021-01-03,10487.960000000006,542884.0,10459.0,7756777743.0,8.347203200250314e-05
369,2021-01-04,10490.710000000008,626196.0,11921.0,7756777743.0,9.609737763502141e-05
370,2021-01-05,10512.010000000002,787891.0,14188.0,7756777743.0,0.00011986562343352681
371,2021-01-06,10559.230000000001,783416.0,14371.0,7756777743.0,0.00011952463132473693
372,2021-01-07,10603.66,826647.0,14982.0,7756777743.0,0.00012588564895793224
373,2021-01-08,10622.18,782526.0,13459.0,7756777743.0,0.00011823414701132039
374,2021-01-09,10633.289999999997,673883.0,13456.0,7756777743.0,0.00010422407690223799
375,2021-01-10,10638.839999999995,567756.0,11658.0,7756777743.0,8.822426304757408e-05
376,2021-01-11,10566.19,622157.0,13256.0,7756777743.0,9.72977472096689e-05
377,2021-01-12,10522.189999999995,725500.0,15361.0,7756777743.0,0.00011333443204471612
378,2021-01-13,10538.869999999995,730879.0,15676.0,7756777743.0,0.00011443398656111269
379,2021-01-14,10577.29,716269.0,14891.0,7756777743.0,0.00011153845432541486
380,2021-01-15,10600.440000000002,717678.0,13913.0,7757427085.0,0.00011045002300527585
381,2021-01-16,10609.699999999997,606000.0,14261.0,7756777743.0,9.651043575092416e-05
382,2021-01-17,10611.550000000003,502472.0,12266.0,7756777743.0,8.059171226920121e-05
383,2021-01-18,10591.610000000002,533528.0,13494.0,7756777743.0,8.617856823385845e-05
384,2021-01-19,10613.849999999997,619694.0,15003.0,7756777743.0,9.923244232369905e-05
385,2021-01-20,10629.579999999996,649980.0,16091.0,7756777743.0,0.00010453954294768556
386,2021-01-21,10627.729999999992,627671.0,15976.0,7757427085.0,0.00010150672270224762
387,2021-01-22,10645.320000000002,618041.0,14546.0,7756777743.0,9.843017620158206e-05
388,2021-01-23,10647.179999999993,521931.0,13919.0,7757427085.0,8.522426221425451e-05
389,2021-01-24,10641.63,412395.0,12043.0,7756777743.0,6.86915388907257e-05
390,2021-01-25,10624.980000000001,480329.0,13280.0,7756777743.0,7.904429136870784e-05
391,2021-01-26,10631.95,568724.0,15353.0,7756777743.0,9.311263309713734e-05
392,2021-01-27,10642.119999999999,586156.0,15556.0,7756777743.0,9.562166463636935e-05
393,2021-01-28,10633.79,561557.0,15275.0,7756777743.0,9.208810973662573e-05
394,2021-01-29,10629.170000000006,551417.0,13729.0,7756777743.0,8.878777023378225e-05
395,2021-01-30,10639.359999999995,461362.0,13136.0,7756777743.0,7.641343089079664e-05
396,2021-01-31,10660.659999999998,364956.0,10769.0,7756777743.0,6.093329158831875e-05
397,2021-02-01,10543.959999999997,417763.0,12100.0,7756777743.0,6.945706295197119e-05
398,2021-02-02,10512.470000000005,486665.0,13581.0,7756777743.0,8.024917312626937e-05
399,2021-02-03,10547.660000000002,479891.0,13420.0,7756777743.0,7.916831193908814e-05
400,2021-02-04,10516.649999999998,485684.0,12891.0,7756777743.0,7.923315845353853e-05
401,2021-02-05,10511.099999999999,453535.0,12508.0,7756777743.0,7.459476333741331e-05
402,2021-02-06,10528.680000000004,388151.0,11434.0,7757427085.0,6.477547187928225e-05
403,2021-02-07,10506.460000000001,316212.0,9163.0,7756777743.0,5.257879154369887e-05
404,2021-02-08,10455.080000000004,339761.0,10527.0,7756777743.0,5.737317926913818e-05
405,2021-02-09,10460.620000000003,411795.0,12114.0,7756777743.0,6.870572003702698e-05
406,2021-02-10,10470.799999999997,429042.0,11894.0,7756777743.0,7.064557193153033e-05
407,2021-02-11,10452.290000000006,415504.0,12051.0,7756777743.0,6.9102663213951e-05
408,2021-02-12,10483.770000000004,395518.0,11114.0,7756777743.0,6.53181020246747e-05
409,2021-02-13,10508.779999999992,341233.0,9683.0,7756777743.0,5.647486811070797e-05
410,2021-02-14,10503.229999999992,264947.0,8235.0,7756777743.0,4.4773359699962205e-05
411,2021-02-15,10500.93,304456.0,8723.0,7756777743.0,5.049596791057624e-05
412,2021-02-16,10493.96,366270.0,9642.0,7756777743.0,5.964976892854103e-05
413,2021-02-17,10477.29,383709.0,10095.0,7756777743.0,6.248200168393042e-05
414,2021-02-18,10445.799999999997,383463.0,10092.0,7756777743.0,6.244641989866539e-05
415,2021-02-19,10456.909999999998,380875.0,10153.0,7756777743.0,6.2191417104266e-05
416,2021-02-20,10449.500000000004,344936.0,8873.0,7757427085.0,5.590332918997717e-05
417,2021-02-21,10457.84,281340.0,7389.0,7756777743.0,4.57960781873082e-05
418,2021-02-22,10409.679999999993,318240.0,8350.0,7756777743.0,5.1792124682513285e-05
419,2021-02-23,10450.389999999994,414200.0,9561.0,7756777743.0,6.572445632596231e-05
420,2021-02-24,10434.66,425635.0,9491.0,7756777743.0,6.710840728545547e-05
421,2021-02-25,10432.809999999992,424335.0,10463.0,7756777743.0,6.819390957506258e-05
422,2021-02-26,10462.440000000004,411192.0,9319.0,7756777743.0,6.502468121575003e-05
423,2021-02-27,10467.529999999993,364516.0,8524.0,7756777743.0,5.798232396253409e-05
424,2021-02-28,10488.830000000004,286127.0,6851.0,7756777743.0,4.571962891679311e-05
425,2021-03-01,10468.009999999998,329837.0,7812.0,7756777743.0,5.25936172875593e-05
426,2021-03-02,10366.180000000004,410359.0,9027.0,7756777743.0,6.45408462878527e-05
427,2021-03-03,10384.71,432880.0,9349.0,7756777743.0,6.785936344186418e-05
428,2021-03-04,10381.930000000002,443285.0,9023.0,7756777743.0,6.878049335388828e-05
429,2021-03-05,10395.829999999998,430419.0,9298.0,7756777743.0,6.747634357221778e-05
430,2021-03-06,10388.429999999993,377728.0,7879.0,7756777743.0,5.885407770152736e-05
431,2021-03-07,10362.51,347136.0,6781.0,7756777743.0,5.349463575573794e-05
432,2021-03-08,10348.609999999997,339108.0,7712.0,7756777743.0,5.365991056990377e-05
433,2021-03-09,10354.170000000007,433836.0,8954.0,7756777743.0,6.747337842344569e-05
434,2021-03-10,10454.149999999994,470595.0,9753.0,7756777743.0,7.324239765831847e-05
435,2021-03-11,10494.879999999996,465457.0,9536.0,7756777743.0,7.230025386586612e-05
436,2021-03-12,10487.939999999997,476348.0,9112.0,7756777743.0,7.315769753904628e-05
437,2021-03-13,10495.820000000003,421172.0,8255.0,7756777743.0,6.493959433794234e-05
438,2021-03-14,10495.819999999992,346648.0,6761.0,7756777743.0,5.340593913159902e-05
439,2021-03-15,10450.899999999998,373960.0,7816.0,7756777743.0,5.828708968849979e-05
440,2021-03-16,10430.099999999997,515899.0,10286.0,7756777743.0,7.977010822030975e-05
441,2021-03-17,10470.369999999997,545688.0,9742.0,7756777743.0,8.290916941385412e-05
442,2021-03-18,10470.369999999994,548784.0,10169.0,7756777743.0,8.385879053799261e-05
443,2021-03-19,10457.869999999997,537678.0,9745.0,7756777743.0,8.188039170945213e-05
444,2021-03-20,10469.889999999998,489233.0,10839.0,7756777743.0,7.70452654182746e-05
445,2021-03-21,10455.08,395231.0,7184.0,7756777743.0,6.0214565309867483e-05
446,2021-03-22,10468.510000000002,453735.0,8715.0,7756777743.0,6.973063015607408e-05
447,2021-03-23,10439.82,554688.0,10929.0,7756777743.0,8.559971962574253e-05
448,2021-03-24,10430.559999999994,632550.0,9730.0,7756777743.0,9.409190570899667e-05
449,2021-03-25,10476.39999999999,630202.0,10220.0,7757427085.0,9.441300472113945e-05
450,2021-03-26,10499.999999999995,605967.0,11556.0,7756777743.0,9.301890861203705e-05
451,2021-03-27,10543.990000000003,559639.0,10270.0,7756777743.0,8.538842054585346e-05
452,2021-03-28,10598.60999999999,445678.0,7919.0,7756777743.0,6.76657263350958e-05
453,2021-03-29,10631.47,486707.0,9525.0,7756777743.0,7.502561234594859e-05
454,2021-03-30,10625.489999999996,626214.0,12036.0,7756777743.0,9.624795562483864e-05
455,2021-03-31,10616.229999999998,685137.0,11977.0,7756777743.0,0.00010376821750840773
456,2021-04-01,10546.779999999997,663645.0,12198.0,7756777743.0,0.00010128239148130508
457,2021-04-02,10556.029999999997,602362.0,10682.0,7756777743.0,9.142739723849788e-05
458,2021-04-03,10606.510000000002,539599.0,9476.0,7756777743.0,8.1781252604855e-05
459,2021-04-04,10602.809999999994,509567.0,8152.0,7756777743.0,7.620264748895487e-05
460,2021-04-05,10669.909999999994,526161.0,8538.0,7756777743.0,7.883956718392208e-05
461,2021-04-06,10706.009999999998,668952.0,13077.0,7756777743.0,0.0001030997698395701
462,2021-04-07,10704.140000000001,731273.0,13490.0,7756777743.0,0.0001116666003201737
463,2021-04-08,10701.359999999995,813835.0,13653.0,7757427085.0,0.00012251033617030767
464,2021-04-09,10720.820000000003,765262.0,13011.0,7756777743.0,0.00011543092114609271
465,2021-04-10,10748.12999999999,694592.0,11052.0,7756777743.0,0.00010379464600833285
466,2021-04-11,10738.86,580654.0,9223.0,7756777743.0,8.674787679809894e-05
467,2021-04-12,10595.340000000004,656174.0,10503.0,7756777743.0,9.813404808290896e-05
468,2021-04-13,10558.349999999997,802813.0,13843.0,7756777743.0,0.00012134458807323854
469,2021-04-14,10541.680000000008,815179.0,13267.0,7756777743.0,0.00012219623036838635
470,2021-04-15,10547.699999999993,817169.0,13578.0,7756777743.0,0.00012285371987871846
471,2021-04-16,10544.919999999996,839395.0,13200.0,7756777743.0,0.00012523176919393138
472,2021-04-17,10556.029999999992,784622.0,12663.0,7756777743.0,0.0001174781629939503
473,2021-04-18,10579.179999999997,668355.0,10434.0,7756777743.0,9.961546219334546e-05
474,2021-04-19,10503.239999999998,730412.0,11758.0,7756777743.0,0.00010932271467559568
475,2021-04-20,10497.679999999998,882274.0,14439.0,7756777743.0,0.0001323570216932539
476,2021-04-21,10521.320000000003,902559.0,14744.0,7756777743.0,0.00013536535850180282
477,2021-04-22,10571.319999999992,874113.0,13415.0,7756777743.0,0.00012998477375607333
478,2021-04-23,10567.629999999996,863326.0,14117.0,7757427085.0,0.0001294882941203952
479,2021-04-24,10598.179999999998,797862.0,13751.0,7756777743.0,0.00012058770161928565
480,2021-04-25,10599.1,672409.0,11036.0,7756777743.0,0.0001009141973555191
481,2021-04-26,10568.56,753259.0,12535.0,7756777743.0,0.00011326984336928938
482,2021-04-27,10475.509999999998,877573.0,15220.0,7756777743.0,0.00013275783245553281
483,2021-04-28,10504.659999999996,885802.0,15126.0,7756777743.0,0.0001336975267772604
484,2021-04-29,10565.779999999995,879948.0,14745.0,7756777743.0,0.000132451648614937
485,2021-04-30,10564.849999999999,838900.0,13860.0,7756777743.0,0.00012601882281365246
486,2021-05-01,10531.029999999999,746171.0,13472.0,7756777743.0,0.00011356403769528504
487,2021-05-02,10540.290000000003,648077.0,11057.0,7756777743.0,9.78044008911601e-05
488,2021-05-03,10530.080000000002,719588.0,11784.0,7756777743.0,0.00010796080895262542
489,2021-05-04,10560.149999999992,844706.0,14346.0,7756777743.0,0.00012739387832682935
490,2021-05-05,10552.75,845194.0,14171.0,7756777743.0,0.0001272311819029001
491,2021-05-06,10547.189999999997,823056.0,14171.0,7756777743.0,0.00012437716175001147
492,2021-05-07,10547.189999999999,817021.0,13694.0,7756777743.0,0.00012298418642469025
493,2021-05-08,10486.079999999998,715656.0,13145.0,7756777743.0,0.00010920849198811445
494,2021-05-09,10495.810000000001,604737.0,10916.0,7756777743.0,9.20352527367755e-05
495,2021-05-10,10368.019999999997,653941.0,11814.0,7756777743.0,9.953630561308195e-05
496,2021-05-11,10290.71,751241.0,13577.0,7756777743.0,0.00011435302510768356
497,2021-05-12,10275.42,723540.0,13437.0,7756777743.0,0.00011060133839392386
498,2021-05-13,10266.619999999995,696234.0,12701.0,7756777743.0,0.00010613221459683121
499,2021-05-14,10266.620000000004,666241.0,12816.0,7756777743.0,0.00010241378911712361
500,2021-05-15,10257.829999999998,594040.0,12321.0,7756777743.0,9.24675198599409e-05
501,2021-05-16,10257.830000000004,515233.0,10818.0,7756777743.0,8.037009962836574e-05
502,2021-05-17,10217.069999999998,560694.0,11556.0,7757427085.0,8.717503788177727e-05
503,2021-05-18,10200.380000000006,655783.0,13395.0,7756777743.0,0.00010181199283590198
504,2021-05-19,10222.140000000003,640584.0,13022.0,7756777743.0,9.937167539647526e-05
505,2021-05-20,10239.73,636003.0,12828.0,7756777743.0,9.853099125983299e-05
506,2021-05-21,10225.830000000002,601570.0,12168.0,7756777743.0,9.324103693091984e-05
507,2021-05-22,10225.830000000004,534523.0,11808.0,7756777743.0,8.41332601786783e-05
508,2021-05-23,10269.359999999999,432346.0,9401.0,7756777743.0,6.785755856869858e-05
509,2021-05-24,10175.890000000005,480512.0,10148.0,7756777743.0,7.503012452886262e-05
510,2021-05-25,10185.209999999995,542478.0,11941.0,7757427085.0,8.532313520288796e-05
511,2021-05-26,10179.199999999999,551847.0,11742.0,7756777743.0,8.628157492381047e-05
512,2021-05-27,10150.949999999999,521608.0,11737.0,7749280755.0,8.245642662871879e-05
513,2021-05-28,10158.34,480811.0,11673.0,7749280755.0,7.710922069954091e-05
514,2021-05-29,10137.04,462705.0,10685.0,7756777743.0,7.342675256023511e-05
515,2021-05-30,10113.889999999998,364001.0,8361.0,7756777743.0,5.770579160965912e-05
516,2021-05-31,10119.429999999998,404787.0,9227.0,7756777743.0,6.408034579159657e-05
517,2021-06-01,9933.76,466002.0,10649.0,7756777743.0,7.38053891664793e-05
518,2021-06-02,9936.549999999996,482250.0,10694.0,7756777743.0,7.59580871750137e-05
519,2021-06-03,9933.309999999996,457364.0,10427.0,7756777743.0,7.240558110703109e-05
520,2021-06-04,9924.049999999997,396082.0,9443.0,7756777743.0,6.323656758667037e-05
521,2021-06-05,9921.279999999997,371700.0,9312.0,7756777743.0,5.9924367488738554e-05
522,2021-06-06,9901.830000000005,296639.0,7841.0,7757427085.0,4.834708671966847e-05
523,2021-06-07,9830.989999999998,346020.0,8325.0,7757427085.0,5.5336646454602156e-05
524,2021-06-08,9730.030000000002,396020.0,13956.0,7756777743.0,6.904671214581686e-05
525,2021-06-09,9714.29,433656.0,11318.0,7756777743.0,7.049783017097336e-05
526,2021-06-10,9692.539999999997,416485.0,11702.0,7756777743.0,6.877920415876998e-05
527,2021-06-11,9669.399999999998,401032.0,10452.0,7749280755.0,6.523857064719293e-05
528,2021-06-12,9664.77,354513.0,11019.0,7757427085.0,5.990426914853818e-05
529,2021-06-13,9673.099999999999,278101.0,8169.0,7749280755.0,4.6428954037812506e-05
530,2021-06-14,9695.3,320070.0,7952.0,7756777743.0,5.1514947732079164e-05
531,2021-06-15,9634.200000000006,398218.0,9783.0,7756777743.0,6.395026600416028e-05
532,2021-06-16,9660.590000000002,400775.0,9446.0,7756777743.0,6.384545444104263e-05
533,2021-06-17,9690.21,384429.0,9034.0,7749280755.0,6.126620198831601e-05
534,2021-06-18,9734.650000000003,389358.0,8925.0,7756777743.0,6.170190971784816e-05
535,2021-06-19,9750.390000000007,346841.0,8468.0,7756777743.0,5.563147666431726e-05
536,2021-06-20,9736.500000000004,277578.0,6953.0,7757427085.0,4.4745248159815606e-05
537,2021-06-21,9721.219999999998,324600.0,7103.0,7756777743.0,5.100442646523306e-05
538,2021-06-22,9667.040000000003,407574.0,8342.0,7756777743.0,6.329870679137235e-05
539,2021-06-23,9655.94,438186.0,8646.0,7756777743.0,6.763710620346957e-05
540,2021-06-24,9639.280000000004,401632.0,8343.0,7756777743.0,6.253395624719783e-05
541,2021-06-25,9662.420000000004,403013.0,8541.0,7756777743.0,6.296725472645787e-05
542,2021-06-26,9612.420000000002,357167.0,7657.0,7756777743.0,5.5917162302532145e-05
543,2021-06-27,9656.859999999997,296816.0,6127.0,7756777743.0,4.616427231309417e-05
544,2021-06-28,9636.050000000003,361860.0,6346.0,7756777743.0,5.4832046771460524e-05
545,2021-06-29,9586.049999999994,420169.0,8636.0,7757427085.0,6.529600529271362e-05
546,2021-06-30,9561.510000000002,403907.0,9034.0,7756777743.0,6.371808196335477e-05
547,2021-07-01,9495.740000000003,434916.0,7965.0,7756777743.0,6.633759752422495e-05
548,2021-07-02,9463.8,426636.0,8039.0,7756777743.0,6.536554440502808e-05
549,2021-07-03,9469.370000000003,376554.0,7657.0,7756777743.0,5.841652487837694e-05
550,2021-07-04,9446.200000000004,323517.0,6308.0,7757427085.0,4.983572462415223e-05
551,2021-07-05,9434.160000000007,389835.0,6870.0,7756777743.0,5.911410835688811e-05
552,2021-07-06,9393.849999999997,475073.0,8104.0,7756777743.0,7.169381648221863e-05
553,2021-07-07,9404.029999999997,486375.0,8473.0,7757427085.0,7.362041482855911e-05
554,2021-07-08,9380.89,493083.0,8703.0,7757427085.0,7.478162458293992e-05
555,2021-07-09,9349.429999999998,483094.0,8064.0,7756777743.0,7.267631208187371e-05
556,2021-07-10,9353.13,428288.0,7432.0,7756777743.0,6.479597800176392e-05
557,2021-07-11,9350.360000000004,378734.0,7737.0,7756777743.0,5.880070502362981e-05
558,2021-07-12,9369.329999999996,473856.0,7337.0,7749280755.0,7.061636005985693e-05
559,2021-07-13,9407.330000000004,539361.0,8086.0,7756777743.0,7.995858854660495e-05
560,2021-07-14,9435.570000000003,576579.0,8145.0,7756777743.0,8.483277744986691e-05
561,2021-07-15,9354.55,576221.0,8367.0,7749280755.0,8.515512869684381e-05
562,2021-07-16,9345.289999999997,556321.0,8265.0,7756777743.0,8.237582939341415e-05
563,2021-07-17,9364.739999999994,480130.0,7473.0,7749280755.0,7.160148374311933e-05
564,2021-07-18,9366.589999999997,435787.0,7035.0,7756777743.0,6.525093495901136e-05
565,2021-07-19,9298.539999999997,499120.0,19941.0,7749280755.0,9.014126885895748e-05
566,2021-07-20,9317.999999999996,519066.0,8286.0,7756777743.0,7.760000607767833e-05
567,2021-07-21,9310.599999999995,550750.0,8664.0,7756777743.0,8.217200764521119e-05
568,2021-07-22,9308.750000000004,590006.0,8922.0,7757427085.0,8.755815459914182e-05
569,2021-07-23,9356.429999999997,634045.0,8971.0,7756777743.0,9.33061412843939e-05
570,2021-07-24,9374.019999999999,510326.0,8735.0,7756777743.0,7.705209815240158e-05
571,2021-07-25,9401.81,449432.0,7905.0,7757427085.0,6.812593843413483e-05
572,2021-07-26,9391.649999999992,557336.0,8411.0,7749930097.0,8.276797235220276e-05
573,2021-07-27,9347.220000000003,647011.0,10216.0,7756777743.0,9.658275959706068e-05
574,2021-07-28,9338.89,669402.0,10110.0,7756777743.0,9.933274170390266e-05
575,2021-07-29,9347.689999999993,648367.0,9761.0,7756777743.0,9.617099067627624e-05
576,2021-07-30,9344.899999999996,633968.0,9229.0,7757427085.0,9.362098954230777e-05
577,2021-07-31,9330.089999999997,558433.0,8820.0,7749280755.0,8.344426024089768e-05
578,2021-08-01,9291.659999999998,496973.0,9516.0,7756777743.0,7.633749729832887e-05
579,2021-08-02,9297.240000000007,587103.0,9258.0,7756777743.0,8.762440055902991e-05
580,2021-08-03,9318.529999999999,662912.0,9944.0,7756777743.0,9.82820476824896e-05
581,2021-08-04,9321.77,725478.0,10828.0,7757427085.0,0.00010747867699745192
582,2021-08-05,9316.22,694110.0,10497.0,7756777743.0,0.00010301700351297534
583,2021-08-06,9333.829999999998,662858.0,9793.0,7757427085.0,9.807220766162058e-05
584,2021-08-07,9343.100000000002,612102.0,10181.0,7757427085.0,9.202948247885465e-05
585,2021-08-08,9355.140000000001,522914.0,8567.0,7756777743.0,7.845835218744129e-05
586,2021-08-09,9419.009999999997,587161.0,9381.0,7756777743.0,8.779044889026673e-05
587,2021-08-10,9511.140000000003,689133.0,11145.0,7756777743.0,0.00010321076953925557
588,2021-08-11,9504.200000000006,711388.0,10319.0,7756777743.0,0.00010501499810731396
589,2021-08-12,9498.640000000003,716513.0,10478.0,7756777743.0,0.00010588069262925122
590,2021-08-13,9506.980000000001,674444.0,10065.0,7756777743.0,9.99247401022252e-05
591,2021-08-14,9530.13,608081.0,10405.0,7756777743.0,9.180758087888403e-05
592,2021-08-15,9477.81,538138.0,8869.0,7756777743.0,8.08103597612646e-05
593,2021-08-16,9491.7,608558.0,9454.0,7756777743.0,9.064305092852524e-05
594,2021-08-17,9521.789999999999,729687.0,10792.0,7756777743.0,0.00010798388554524296
595,2021-08-18,9529.200000000003,727335.0,10742.0,7757427085.0,0.00010760719899180336
596,2021-08-19,9525.500000000005,716268.0,10543.0,7756777743.0,0.00010593290503154229
597,2021-08-20,9497.730000000003,671402.0,9896.0,7756777743.0,9.931469297224648e-05
598,2021-08-21,9512.529999999997,588654.0,11089.0,7756777743.0,9.018487098348204e-05
599,2021-08-22,9508.82,542618.0,8718.0,7756777743.0,8.119325071139917e-05
600,2021-08-23,9535.179999999997,610607.0,9635.0,7756777743.0,9.114055132467652e-05
601,2021-08-24,9520.860000000004,715758.0,11117.0,7756777743.0,0.00010660715407841228
602,2021-08-25,9519.939999999993,721903.0,10637.0,7756777743.0,0.00010678055082182339
603,2021-08-26,9506.040000000008,729159.0,10816.0,7756777743.0,0.00010794675672583596
604,2021-08-27,9507.890000000007,671946.0,10103.0,7756777743.0,9.965168857616963e-05
605,2021-08-28,9496.320000000003,578562.0,9218.0,7757427085.0,8.646449301430979e-05
606,2021-08-29,9498.169999999998,504582.0,9567.0,7756777743.0,7.73841948148752e-05
607,2021-08-30,9464.850000000004,558755.0,8554.0,7756777743.0,8.306219687439612e-05
608,2021-08-31,9421.350000000008,671106.0,10412.0,7756777743.0,9.994175747778674e-05
609,2021-09-01,9385.679999999997,679444.0,10079.0,7756777743.0,0.00010058738639303049
610,2021-09-02,9373.630000000005,672066.0,9939.0,7749280755.0,9.955194867630008e-05
611,2021-09-03,9362.970000000003,622106.0,9746.0,7756777743.0,9.276609744933876e-05
612,2021-09-04,9374.070000000002,537620.0,9535.0,7756777743.0,8.160218340292336e-05
613,2021-09-05,9374.07,502574.0,8225.0,7756777743.0,7.539522458636469e-05
614,2021-09-06,9369.899999999998,532807.0,8414.0,7757427085.0,7.952984839431462e-05
615,2021-09-07,9318.970000000005,561877.0,9184.0,7756777743.0,8.427687651485671e-05
